time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002568,0.1233,-0.1068,-0.6739,0.693
0.002964,-0.1728,-0.1944,-0.6680,0.717
0.007111,-0.4806,-0.2718,-0.4429,0.708
0.011260,-0.6576,-0.3730,-0.2954,0.812
0.016475,-0.6430,-0.4506,-0.2534,0.825
0.021327,-0.4859,-0.4000,-0.3681,0.729
0.027592,-0.2779,-0.2645,-0.4531,0.594
0.032136,-0.1475,-0.1251,-0.4182,0.461
0.037009,-0.1607,-0.0057,-0.3452,0.381
0.040542,-0.2118,0.0604,-0.2108,0.305
0.047613,-0.2007,0.0305,-0.1204,0.236
0.052232,-0.1185,-0.0421,-0.0355,0.131
0.057107,-0.0465,-0.1236,0.0292,0.135
0.062022,-0.0321,-0.1329,0.1262,0.186
0.066836,-0.0418,-0.1231,0.1978,0.237
0.074691,-0.0846,-0.1657,0.2207,0.289
0.076275,-0.0750,-0.2316,0.2525,0.351
0.082779,-0.0131,-0.2445,0.2598,0.357
0.091556,0.0054,-0.1811,0.2384,0.299
0.092125,0.0475,-0.1275,0.1458,0.199
0.104890,0.0560,-0.1173,0.0399,0.136
0.105328,0.0454,-0.0550,-0.0368,0.080
0.110768,0.0443,0.0398,-0.0895,0.108
0.111162,0.0290,0.0860,-0.1372,0.165
0.115603,0.0471,-0.0299,-0.1703,0.179
0.123802,0.0460,-0.1352,-0.2264,0.268
0.128584,0.0736,-0.2156,-0.2816,0.362
0.132534,0.0771,-0.1760,-0.3835,0.429
0.137894,0.1093,-0.0746,-0.4555,0.474
0.141201,0.1839,-0.0546,-0.4503,0.489
0.146949,0.2153,-0.0629,-0.4162,0.473
0.151782,0.0897,0.0100,-0.3724,0.383
0.157618,-0.0348,0.1202,-0.2809,0.307
0.166276,-0.0300,0.1769,-0.1898,0.261
0.172433,0.0461,0.1380,-0.1277,0.194
0.172903,0.0931,0.0897,-0.0709,0.147
0.177588,0.0589,0.0749,-0.0430,0.105
0.184771,-0.0035,0.0980,-0.0060,0.098
0.192815,-0.0560,0.1109,0.0492,0.134
0.193488,-0.0938,0.0804,0.0893,0.152
0.199084,-0.0601,-0.0545,0.1098,0.137
0.201052,-0.0171,-0.1834,0.1634,0.246
0.207440,0.0539,-0.2157,0.1451,0.266
0.211396,0.0816,-0.1902,0.0887,0.225
0.216855,0.0758,-0.1597,0.0563,0.186
0.222487,0.0509,-0.0960,0.0143,0.110
0.233020,0.0120,-0.0565,-0.0277,0.064
0.233740,-0.0171,-0.0267,-0.0412,0.052
0.240547,-0.0413,-0.0304,-0.0738,0.090
0.241070,-0.0368,0.0037,-0.0493,0.062
0.247462,-0.0372,0.0565,-0.0160,0.069
0.251743,-0.0044,0.0752,-0.0215,0.078
0.256946,0.0091,0.1031,0.0012,0.104
0.261396,-0.0155,0.0974,0.0097,0.099
0.267424,-0.0351,0.0726,0.0039,0.081
0.271493,-0.0356,0.0620,0.0076,0.072
0.277085,-0.0313,0.0846,0.0061,0.090
0.285458,-0.0700,0.1209,-0.0053,0.140
0.287071,-0.0798,0.0949,0.0354,0.129
0.291305,-0.0943,0.0829,0.0851,0.152
0.295755,-0.0898,0.0660,0.1104,0.157
0.303093,-0.0995,0.0161,0.1211,0.158
0.308272,-0.0997,-0.0570,0.0889,0.145
0.313452,-0.0951,-0.1386,-0.0141,0.169
0.318863,-0.0811,-0.2097,-0.0779,0.238
0.321417,-0.0480,-0.2416,-0.2022,0.319
0.327389,-0.0436,-0.2155,-0.3011,0.373
0.331885,-0.0297,-0.1844,-0.3745,0.419
0.340659,-0.0300,-0.1247,-0.3944,0.415
0.342746,-0.0207,-0.0370,-0.3609,0.363
0.348571,0.0076,0.0594,-0.2466,0.254
0.351408,0.0547,0.1308,-0.1236,0.188
0.356227,0.1109,0.1251,-0.0252,0.169
0.366743,0.1572,0.0716,0.0205,0.174
0.371338,0.1936,0.0041,-0.0052,0.194
0.374284,0.2441,-0.0199,-0.0541,0.251
0.382139,0.2656,-0.0199,-0.0976,0.284
0.384467,0.2586,-0.0053,-0.1072,0.280
0.390451,0.2325,0.0140,-0.0833,0.247
0.391562,0.1592,0.0332,-0.0596,0.173
0.397716,0.0913,0.0855,-0.0171,0.126
0.402304,0.0619,0.0327,0.0584,0.091
0.407007,0.0185,-0.0053,0.1855,0.187
0.411360,0.0135,-0.0334,0.2829,0.285
0.415835,0.0180,-0.0564,0.3604,0.365
0.425151,-0.0155,-0.1027,0.3707,0.385
0.429660,-0.0631,-0.1150,0.3714,0.394
0.432277,-0.1149,-0.0794,0.3198,0.349
0.437770,-0.1332,-0.0585,0.2496,0.289
0.442414,-0.1512,-0.0568,0.2036,0.260
0.449081,-0.1502,-0.0315,0.1483,0.213
0.452286,-0.1206,-0.0209,0.0839,0.148
0.457720,-0.0581,-0.0061,0.0485,0.076
0.462988,-0.0150,0.0180,-0.0057,0.024
0.468937,0.0229,0.0179,-0.0596,0.066
0.471186,0.0414,0.0461,-0.1416,0.155
0.478009,0.0598,0.0737,-0.1944,0.216
0.486206,0.0829,0.0155,-0.1990,0.216
0.487477,0.0820,-0.0942,-0.1794,0.219
0.491803,0.0622,-0.1694,-0.1407,0.229
0.496175,0.0569,-0.1249,-0.1352,0.193
0.503471,0.0612,-0.0757,-0.1245,0.158
0.510510,0.0607,0.0019,-0.1185,0.133
0.511520,0.0175,0.0883,-0.0745,0.117
0.517955,0.0458,0.0791,0.0070,0.092
0.524111,0.0930,0.0651,0.1021,0.153
0.531555,0.1065,0.0464,0.1631,0.200
0.531970,0.0961,0.0233,0.1809,0.206
0.536872,0.1096,-0.0138,0.1844,0.215
0.542412,0.1420,-0.0789,0.2168,0.271
0.548215,0.1600,-0.1383,0.2304,0.313
0.551697,0.1493,-0.1638,0.2253,0.316
0.557268,0.1293,-0.1412,0.2201,0.292
0.566193,0.0904,-0.1092,0.2053,0.249
0.569296,0.0613,-0.1108,0.2142,0.249
0.573672,0.0561,-0.1220,0.2420,0.277
0.581533,0.0368,-0.1521,0.2883,0.328
0.583779,0.0033,-0.1296,0.3102,0.336
0.590176,-0.0538,-0.0883,0.2792,0.298
0.591626,-0.0819,-0.0903,0.1863,0.223
0.600422,-0.1194,-0.0830,0.1318,0.196
0.602501,-0.1518,-0.0995,0.0771,0.197
0.607530,-0.2031,-0.0971,0.0080,0.225
0.611721,-0.2493,-0.0998,-0.0039,0.269
0.617841,-0.2572,-0.1644,-0.0259,0.306
0.623139,-0.1986,-0.2098,-0.0481,0.293
0.633437,-0.1309,-0.2642,-0.0749,0.304
0.634297,-0.0401,-0.3323,-0.1155,0.354
0.637471,0.0074,-0.3900,-0.1647,0.423
0.641931,0.0022,-0.4088,-0.2034,0.457
0.647654,0.0305,-0.4461,-0.1794,0.482
0.656436,0.0871,-0.4969,-0.1310,0.521
0.656919,0.1719,-0.5277,-0.0726,0.560
0.661897,0.2466,-0.5433,-0.0326,0.598
0.668454,0.2401,-0.4867,0.0130,0.543
0.671975,0.2100,-0.3920,0.0306,0.446
0.677981,0.1613,-0.3026,0.0581,0.348
0.683246,0.0892,-0.1664,0.0524,0.196
0.691187,-0.0013,-0.0269,0.0657,0.071
0.691750,-0.0626,0.0161,0.0690,0.094
0.698362,-0.1044,0.0060,0.0673,0.124
0.701760,-0.0984,-0.0186,0.0890,0.134
0.707858,-0.1162,-0.0386,0.1383,0.185
0.712905,-0.1530,-0.0443,0.1583,0.225
0.717458,-0.1374,-0.0837,0.1584,0.226
0.722163,-0.1172,-0.1657,0.0959,0.225
0.727902,-0.0736,-0.1996,0.0047,0.213
0.732855,-0.0589,-0.2428,-0.1243,0.279
0.738512,-0.0158,-0.3092,-0.2239,0.382
0.742191,0.0174,-0.3321,-0.2421,0.411
0.748845,0.0502,-0.3401,-0.2363,0.417
0.752108,0.1019,-0.2955,-0.1971,0.370
0.757465,0.1436,-0.2746,-0.1341,0.338
0.763146,0.1423,-0.2156,-0.0190,0.259
0.774847,0.1315,-0.1094,0.0811,0.189
0.775692,0.0733,0.0006,0.1331,0.152
0.783763,-0.0176,0.0668,0.1660,0.180
0.784606,-0.0649,0.1179,0.1563,0.206
0.790177,-0.1023,0.1160,0.1518,0.217
0.793689,-0.1630,0.0998,0.1809,0.263
0.796930,-0.1805,0.0124,0.2670,0.322
0.802344,-0.1930,-0.0315,0.2955,0.354
0.807717,-0.2149,-0.0134,0.3666,0.425
0.816843,-0.1987,0.0996,0.3797,0.440
0.817852,-0.2255,0.1497,0.3257,0.424
0.821779,-0.2472,0.1422,0.2579,0.385
0.827747,-0.3211,0.1249,0.1714,0.385
0.832338,-0.3896,0.0929,0.1378,0.424
0.837421,-0.3863,0.0605,0.0946,0.402
0.842334,-0.3118,0.0183,0.0706,0.320
0.848347,-0.1904,-0.0240,0.1131,0.223
0.853640,-0.0891,-0.0804,0.1739,0.211
0.858422,0.0351,-0.0935,0.2433,0.263
0.862259,0.1250,-0.1302,0.2880,0.340
0.868993,0.2235,-0.1663,0.3128,0.419
0.872709,0.2689,-0.1688,0.3228,0.453
0.877727,0.2948,-0.1567,0.3133,0.458
0.883652,0.2966,-0.1445,0.2889,0.439
0.893953,0.2841,-0.1563,0.2595,0.415
0.894859,0.2241,-0.1252,0.2155,0.335
0.898077,0.1218,-0.0613,0.1383,0.194
0.902221,0.0584,-0.0032,0.0711,0.092
0.907245,-0.0425,-0.0318,-0.0001,0.053
0.913838,0.0286,-0.0134,0.0297,0.043
0.918742,0.1372,-0.0290,0.0452,0.147
0.923308,0.1594,-0.0781,0.0277,0.180
0.928579,0.1483,-0.1129,0.0584,0.195
0.932311,0.1849,-0.1808,0.1086,0.280
0.937247,0.2023,-0.2623,0.1924,0.383
0.943390,0.2435,-0.3047,0.2619,0.470
0.950000,0.3128,-0.3227,0.3268,0.556
0.953292,0.3579,-0.3401,0.3679,0.616
0.958034,0.3410,-0.3047,0.4613,0.650
0.966416,0.2908,-0.1837,0.5065,0.612
0.971302,0.1889,-0.0353,0.5367,0.570
0.975621,0.0782,0.0640,0.5382,0.548
0.980402,0.0351,0.0953,0.5255,0.535
0.983473,0.0303,0.0924,0.5084,0.518
0.991120,0.0827,0.1032,0.4204,0.441
0.994270,0.1490,0.0472,0.3525,0.386
0.998906,0.2243,-0.0179,0.2764,0.356
1.001631,0.3038,-0.0775,0.2441,0.397
1.007600,0.3542,-0.1126,0.2314,0.438
1.013059,0.3424,-0.1236,0.2096,0.420
1.018843,0.3165,-0.1012,0.1927,0.384
1.022606,0.3193,-0.0647,0.1711,0.368
1.029818,0.3220,-0.0428,0.1495,0.358
1.033486,0.3105,0.0026,0.1092,0.329
1.037919,0.2467,0.0904,0.1023,0.282
1.044075,0.2453,0.1582,0.0524,0.297
1.050423,0.2771,0.2108,0.0600,0.353
1.052698,0.3182,0.2154,0.1960,0.431
1.059056,0.3304,0.2151,0.3404,0.521
1.063588,0.2998,0.2050,0.4692,0.593
1.073127,0.2695,0.2043,0.5022,0.605
1.073982,0.2062,0.2221,0.4829,0.570
1.078202,0.1862,0.2108,0.4400,0.522
1.084797,0.1569,0.1090,0.4405,0.480
1.089709,0.0994,0.0316,0.4174,0.430
1.095078,0.0756,0.0117,0.4231,0.430
1.099402,0.0284,0.0678,0.4527,0.459
1.102024,0.0100,0.1326,0.5059,0.523
1.108848,0.0202,0.2062,0.5915,0.627
1.114027,-0.0077,0.2266,0.6428,0.682
1.120887,-0.0402,0.2225,0.6648,0.702
1.123270,-0.0915,0.1657,0.6148,0.643
1.130167,-0.1661,0.1186,0.4794,0.521
1.134113,-0.2402,0.0621,0.3067,0.395
1.140082,-0.3042,-0.0037,0.1165,0.326
1.144118,-0.3534,-0.0500,-0.0625,0.362
1.149967,-0.4307,-0.0674,-0.2445,0.500
1.152002,-0.5499,-0.0325,-0.4101,0.687
1.158464,-0.6872,0.0211,-0.5644,0.889
1.164545,-0.6807,0.0313,-0.6600,0.949
1.170535,-0.5743,-0.0158,-0.6209,0.846
1.176264,-0.4831,-0.0385,-0.4626,0.670
1.180559,-0.4162,-0.0417,-0.2669,0.496
1.184819,-0.3546,-0.0303,-0.0959,0.369
1.192192,-0.2506,-0.0475,-0.0068,0.255
1.193113,-0.1238,-0.0263,0.0297,0.130
1.200021,0.0495,-0.0859,0.0519,0.112
1.202085,0.2119,-0.1351,0.1022,0.271
1.207334,0.3823,-0.1833,0.1707,0.457
1.212643,0.5607,-0.2731,0.2807,0.684
1.218171,0.6662,-0.3140,0.4129,0.844
1.223919,0.7136,-0.3302,0.5761,0.975
1.228194,0.7083,-0.3555,0.6799,1.044
1.233215,0.6126,-0.4137,0.7673,1.065
1.238136,0.5269,-0.4573,0.8049,1.065
1.243269,0.4845,-0.5199,0.7887,1.062
1.247934,0.4234,-0.5440,0.7149,0.993
1.253021,0.3959,-0.5632,0.6792,0.967
1.257850,0.3592,-0.5961,0.6818,0.974
1.262672,0.3134,-0.5904,0.6611,0.940
1.268395,0.2348,-0.5796,0.6934,0.934
1.274220,0.1474,-0.5020,0.6976,0.872
1.280522,0.0751,-0.4344,0.6835,0.813
1.283069,0.0035,-0.4005,0.6324,0.749
1.288674,-0.0816,-0.3716,0.5349,0.656
1.292806,-0.1612,-0.3524,0.4149,0.568
1.298963,-0.2305,-0.2715,0.2772,0.451
1.302833,-0.3088,-0.1581,0.2120,0.407
1.308442,-0.3723,-0.0076,0.1850,0.416
1.312127,-0.4448,0.1463,0.2050,0.511
1.317685,-0.4741,0.2321,0.2241,0.573
1.322980,-0.4747,0.2551,0.3182,0.626
1.329816,-0.4897,0.2683,0.3728,0.671
1.333616,-0.5095,0.2528,0.3687,0.678
1.338397,-0.5388,0.2654,0.2970,0.670
1.343891,-0.5348,0.2869,0.1963,0.638
1.348749,-0.5120,0.3172,0.1237,0.615
1.352321,-0.4705,0.3134,0.0033,0.565
1.358415,-0.3772,0.2663,-0.0928,0.471
1.364804,-0.2657,0.2003,-0.1979,0.387
1.369434,-0.1077,0.1633,-0.2788,0.341
1.375059,0.0109,0.0981,-0.3877,0.400
1.379343,0.1380,0.0386,-0.4769,0.498
1.383685,0.2212,0.0134,-0.5940,0.634
1.388932,0.2848,-0.0016,-0.6722,0.730
1.392965,0.3145,-0.0207,-0.7451,0.809
1.398995,0.3203,-0.0152,-0.7695,0.834
1.402634,0.2929,0.0005,-0.7838,0.837
1.408800,0.2277,0.0499,-0.7832,0.817
1.412602,0.1205,0.1516,-0.8153,0.838
1.418568,-0.0381,0.2385,-0.8704,0.903
1.424150,-0.1620,0.3292,-0.9437,1.013
1.430027,-0.2088,0.3475,-1.0059,1.085
1.433392,-0.2312,0.3557,-1.0287,1.113
1.438100,-0.2248,0.3540,-1.0077,1.091
1.444141,-0.1709,0.3425,-1.0339,1.103
1.449736,-0.1270,0.3597,-1.1025,1.167
1.455091,-0.0977,0.4103,-1.1517,1.226
1.458683,-0.0686,0.4418,-1.1958,1.277
1.463396,-0.1491,0.4782,-1.2255,1.324
1.469154,-0.2290,0.5809,-1.2127,1.364
1.473697,-0.2845,0.6777,-1.1910,1.400
1.478714,-0.3349,0.7875,-1.1463,1.431
1.483833,-0.3470,0.8766,-1.1124,1.458
1.490328,-0.3022,0.9642,-1.0794,1.479
1.494154,-0.2261,0.9719,-1.0929,1.480
1.498116,-0.0927,0.9984,-1.1063,1.493
1.504549,0.0598,1.0538,-1.1095,1.531
1.508695,0.1738,1.0856,-1.1266,1.574
1.512379,0.2591,1.0892,-1.1620,1.614
1.517928,0.3397,1.1412,-1.1965,1.688
1.523849,0.3055,1.1218,-1.2442,1.703
1.529603,0.2428,1.1028,-1.2430,1.679
1.533740,0.2090,1.0888,-1.2600,1.678
1.538437,0.1993,1.0608,-1.2379,1.642
1.544234,0.2089,1.0143,-1.2052,1.589
1.550295,0.2043,1.0118,-1.0999,1.508
1.553653,0.1425,1.0292,-0.9505,1.408
1.561282,0.0570,0.9944,-0.7235,1.231
1.565113,-0.1144,0.9551,-0.4815,1.076
1.570909,-0.3428,0.9298,-0.2295,1.017
1.574993,-0.5423,0.9084,-0.0346,1.059
1.579250,-0.6697,0.8764,0.1412,1.112
1.583847,-0.6774,0.8483,0.2784,1.121
1.590318,-0.6851,0.7859,0.4678,1.143
1.594145,-0.7120,0.6606,0.7191,1.209
1.599378,-0.7725,0.5634,0.9217,1.328
1.602862,-0.8234,0.4415,1.0849,1.432
1.609608,-0.7979,0.2951,1.1469,1.428
1.612708,-0.7533,0.2154,1.1796,1.416
1.618931,-0.6467,0.2312,1.1495,1.339
1.623545,-0.5211,0.2469,1.1333,1.272
1.629799,-0.4676,0.3012,1.1119,1.243
1.634158,-0.4715,0.3461,1.0615,1.212
1.638975,-0.4899,0.4006,1.0104,1.192
1.644080,-0.5084,0.4216,0.9540,1.160
1.649619,-0.4792,0.4567,0.9204,1.134
1.653484,-0.4071,0.4581,0.8426,1.042
1.659255,-0.3114,0.4067,0.7732,0.927
1.662931,-0.2112,0.3554,0.6833,0.799
1.668456,-0.1113,0.3329,0.5634,0.664
1.674380,-0.0069,0.3154,0.3752,0.490
1.677965,0.1593,0.2360,0.1575,0.325
1.683467,0.3158,0.1762,-0.0031,0.362
1.689557,0.4720,0.1219,-0.1446,0.508
1.693312,0.6041,0.1307,-0.1855,0.645
1.697945,0.6930,0.1162,-0.1594,0.720
1.705186,0.8105,0.0976,-0.0566,0.818
1.709769,0.9279,0.0942,0.0510,0.934
1.714156,0.9831,0.0579,0.1493,0.996
1.719375,1.0048,0.0608,0.2526,1.038
1.724887,1.0217,0.0883,0.3226,1.075
1.729651,1.0052,0.1738,0.3545,1.080
1.734148,0.9648,0.2309,0.3724,1.060
1.739050,0.9199,0.2786,0.4052,1.043
1.743689,0.8702,0.2783,0.4340,1.011
1.748877,0.8639,0.2495,0.4060,0.987
1.753200,0.8337,0.2113,0.3408,0.925
1.760424,0.8373,0.1253,0.2483,0.882
1.765791,0.8315,0.0877,0.1476,0.849
1.771932,0.7829,0.1032,0.0386,0.791
1.775129,0.7057,0.1523,-0.0118,0.722
1.780838,0.6766,0.2015,-0.0185,0.706
1.784663,0.6429,0.2122,-0.0007,0.677
1.790994,0.6475,0.1990,0.0654,0.681
1.793415,0.6617,0.1765,0.1367,0.698
1.800052,0.7143,0.1640,0.2321,0.769
1.803373,0.7621,0.1854,0.3419,0.856
1.809057,0.7763,0.2216,0.4418,0.920
1.812876,0.7522,0.3348,0.5892,1.012
1.818444,0.6706,0.4526,0.7118,1.078
1.823907,0.6272,0.5272,0.8621,1.189
1.830458,0.6172,0.5486,0.9634,1.269
1.833645,0.6550,0.4933,1.0111,1.302
1.840238,0.6879,0.4284,0.9720,1.266
1.843845,0.7063,0.3639,0.8942,1.196
1.848575,0.7246,0.3096,0.8543,1.162
1.854872,0.7094,0.3135,0.7804,1.100
1.858608,0.6128,0.3374,0.7061,0.994
1.862851,0.4780,0.3905,0.6600,0.904
1.869035,0.3623,0.4436,0.5939,0.825
1.873413,0.2610,0.4631,0.4936,0.725
1.878402,0.2412,0.4920,0.4360,0.700
1.883917,0.2404,0.5206,0.3925,0.695
1.888629,0.2492,0.5443,0.3778,0.708
1.893646,0.2818,0.5534,0.3678,0.722
1.898985,0.3528,0.5575,0.3820,0.762
1.904050,0.4428,0.5616,0.4110,0.825
1.909218,0.4946,0.5896,0.4929,0.914
1.913300,0.5319,0.5985,0.6038,1.003
1.918917,0.5979,0.6169,0.6715,1.090
1.924745,0.6399,0.6066,0.7247,1.141
1.929366,0.6722,0.5630,0.7491,1.153
1.933973,0.6758,0.4908,0.7495,1.122
1.939357,0.6650,0.4237,0.7450,1.085
1.943476,0.6160,0.3951,0.7166,1.024
1.949617,0.5622,0.4049,0.7406,1.014
1.954987,0.5419,0.4002,0.7544,1.011
1.960581,0.5597,0.4001,0.7677,1.031
1.966359,0.5967,0.3285,0.7375,1.004
1.970860,0.6144,0.2715,0.6548,0.938
1.975707,0.6274,0.2105,0.5626,0.869
1.980152,0.6403,0.2505,0.4751,0.836
1.984915,0.6483,0.3483,0.3776,0.827
1.990829,0.5845,0.4173,0.3132,0.783
1.993956,0.5685,0.4475,0.3390,0.799
1.999022,0.6096,0.5155,0.3348,0.866
2.006532,0.6648,0.5638,0.2527,0.908
2.009590,0.7724,0.5683,0.1694,0.974
2.012881,0.9274,0.5915,0.1041,1.105
2.018852,1.1251,0.6285,0.1288,1.295
2.025514,1.3510,0.6367,0.2174,1.509
2.029820,1.5461,0.6541,0.3512,1.715
2.034326,1.7156,0.6334,0.4492,1.883
2.039159,1.8786,0.6173,0.5214,2.045
2.044083,2.0685,0.5447,0.5586,2.211
2.049635,2.2756,0.5872,0.5657,2.417
2.053554,2.4601,0.6015,0.6183,2.607
2.058888,2.5052,0.6459,0.6212,2.661
2.063984,2.4350,0.6579,0.5789,2.588
2.069604,2.3069,0.6663,0.4771,2.448
2.074472,2.1737,0.6517,0.3253,2.293
2.080356,1.9924,0.6091,0.1047,2.086
2.083771,1.7293,0.5715,-0.1752,1.830
2.090528,1.5952,0.5720,-0.5090,1.769
2.093819,1.5086,0.6007,-0.8538,1.835
2.100624,1.5364,0.6428,-1.1712,2.036
2.103584,1.6403,0.6649,-1.4653,2.298
2.109631,1.8298,0.6480,-1.6688,2.560
2.113458,2.1241,0.6208,-1.7339,2.811
2.119238,2.4560,0.6888,-1.6215,3.023
2.124350,2.8782,0.8040,-1.3901,3.296
2.129401,3.3281,0.8659,-1.0881,3.607
2.134919,3.7962,0.9561,-0.7393,3.984
2.138878,4.2011,0.9934,-0.3532,4.331
2.144543,4.5957,0.9783,-0.0538,4.699
2.150748,4.9896,0.9300,0.1451,5.078
2.153644,5.2539,0.9110,0.2347,5.337
2.160562,5.4895,0.8546,0.2304,5.560
2.166167,5.6006,0.7756,0.3763,5.667
2.171900,5.5972,0.6792,0.4525,5.656
2.175507,5.5945,0.5657,0.4263,5.639
2.180687,5.4922,0.4974,0.5183,5.539
2.183898,5.2762,0.5216,0.5375,5.329
2.190924,4.8507,0.5278,0.5839,4.914
2.193667,4.2303,0.4240,0.5466,4.286
2.198950,3.4913,0.2869,0.3144,3.517
2.205428,2.4423,0.0399,-0.1704,2.449
2.208937,1.1704,-0.3692,-1.1786,1.702
2.213671,-0.2900,-0.6240,-2.2193,2.324
2.219713,-1.9001,-0.4572,-3.2967,3.832
2.224137,-3.4780,-0.2048,-4.4445,5.647
2.230825,-4.8611,0.0221,-5.5672,7.391
2.235090,-6.0879,0.1846,-6.5972,8.979
2.239731,-6.9717,0.2878,-7.2904,10.091
2.244775,-7.3743,0.2701,-7.8674,10.786
2.251987,-7.5545,0.3907,-8.0643,11.057
2.254178,-7.6563,0.5928,-7.9106,11.025
2.259396,-7.8186,0.8723,-7.5025,10.871
2.265242,-8.0701,1.1481,-6.8443,10.644
2.270494,-8.3960,1.4202,-5.8446,10.328
2.274263,-8.8204,1.5822,-4.6617,10.101
2.279437,-9.1804,1.5227,-3.3387,9.887
2.284827,-9.3804,1.2733,-1.9181,9.659
2.290919,-9.3060,0.9573,-0.5198,9.369
2.299024,-8.9959,0.4693,0.7221,9.037
2.300575,-8.6038,-0.0561,1.7982,8.790
2.305709,-8.0730,-0.8138,2.6168,8.525
2.311018,-7.5381,-1.8021,3.5256,8.515
2.313907,-7.0670,-2.7995,4.3490,8.757
2.319186,-6.6795,-3.8294,4.8484,9.099
2.323722,-6.5144,-4.2458,5.2958,9.408
2.329504,-6.5190,-4.6288,5.6985,9.818
2.334081,-6.4299,-4.9449,6.0595,10.125
2.338857,-5.7977,-4.9684,6.3675,9.942
2.343923,-4.7711,-4.6779,6.9513,9.642
2.350046,-4.0016,-4.4303,7.2831,9.417
2.355237,-3.9190,-4.3398,7.2203,9.291
2.360851,-4.0726,-3.9003,6.8266,8.854
2.365754,-4.2849,-3.2815,6.1019,8.146
2.371656,-4.3977,-2.7911,5.1475,7.323
2.375493,-4.2819,-2.4013,4.0886,6.389
2.380634,-4.0381,-2.0505,2.9314,5.395
2.384544,-3.6423,-1.7731,1.8261,4.444
2.390766,-3.0658,-1.5551,0.8410,3.539
2.394627,-2.3375,-1.4062,0.1297,2.731
2.400144,-1.6203,-1.3026,-0.4706,2.132
2.407678,-0.9379,-1.1919,-1.0212,1.828
2.410043,-0.3380,-1.0982,-1.5109,1.898
2.413521,0.1892,-0.9406,-1.8434,2.078
2.419639,0.7874,-0.6999,-2.0377,2.294
2.424643,1.4324,-0.4380,-2.2239,2.681
2.431391,2.1385,-0.2305,-2.3689,3.200
2.434533,2.9245,-0.1094,-2.5061,3.853
2.439490,3.7618,-0.0825,-2.6588,4.607
2.444287,4.5306,-0.0187,-2.5494,5.199
2.450584,5.0874,0.0832,-2.6083,5.718
2.454485,5.4853,-0.0102,-2.5232,6.038
2.459216,5.6193,0.0129,-2.4518,6.131
2.464846,5.4898,0.0473,-2.4555,6.014
2.471707,5.0160,0.1777,-2.4806,5.599
2.474649,4.4376,0.2209,-2.6226,5.159
2.479107,3.8173,0.3620,-2.7798,4.736
2.485445,3.2557,0.5184,-2.9086,4.396
2.490800,2.7194,0.6410,-2.8936,4.022
2.494740,2.0795,0.9295,-2.7734,3.589
2.500288,1.5464,1.0376,-2.5199,3.133
2.506446,1.1298,1.2467,-2.1479,2.728
2.509716,0.9204,1.2974,-1.8302,2.425
2.514183,0.7553,1.2859,-1.5763,2.170
2.519313,0.7255,1.1790,-1.3475,1.932
2.524502,0.8067,0.8915,-1.1338,1.653
2.529290,0.9893,0.5924,-1.0025,1.528
2.534366,1.1103,0.3785,-0.9244,1.494
2.539106,1.1124,0.2647,-0.8471,1.423
2.543861,1.0480,0.2366,-0.7379,1.303
2.550477,0.9460,0.2365,-0.5833,1.136
2.555110,0.8061,0.2214,-0.3837,0.920
2.560729,0.6619,0.1671,-0.1062,0.691
2.566916,0.4844,0.0306,0.1861,0.520
2.571488,0.3551,-0.1305,0.4833,0.614
